郵件ID,郵件日期,交易時間,策略,帳戶,價格,交易方向,數量,倉位前,倉位後,系統狀態,錯誤訊息,原始內容
169b78c29b6f139c,Tue Mar 26 2019 09:10:08 GMT+0800 (Taiwan Standard Time),Tue Mar 26 2019 09:09:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10524,add_long,1,5,6,normal,,"2019/03/26 09:09:59 ""10524"" 加碼多單目前倉位：+6 之前倉位：5 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
169b2601397f5306,Mon Mar 25 2019 09:03:53 GMT+0800 (Taiwan Standard Time),Mon Mar 25 2019 09:03:50 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10455,reduce_long,-1,6,5,normal,,"2019/03/25 09:03:50 ""10455"" 減碼多單目前倉位：+5 之前倉位：6 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1699db574d586d5f,Thu Mar 21 2019 08:45:07 GMT+0800 (Taiwan Standard Time),Thu Mar 21 2019 08:44:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10539,,6,0,6,normal,,"2019/03/21 08:44:59 ""10539"" 多單進場目前倉位：+6 之前倉位：0 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1699daf9339c6dd4,Thu Mar 21 2019 08:38:41 GMT+0800 (Taiwan Standard Time),Thu Mar 21 2019 08:38:37 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,normal,,<警告/提醒> 2019/03/21 08:38:37 模擬_TEST 策略倉位已由6自動同步為文字檔內倉位0 請檢查下單機實際倉位是否需進行同步!
1699daf92726cbab,Thu Mar 21 2019 08:38:41 GMT+0800 (Taiwan Standard Time),Thu Mar 21 2019 08:38:37 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,normal,,<警告/提醒> 2019/03/21 08:38:37 策略_TCA 策略倉位已由6自動同步為文字檔內倉位0 請檢查下單機實際倉位是否需進行同步!
169998e644bd4d34,Wed Mar 20 2019 13:23:59 GMT+0800 (Taiwan Standard Time),Wed Mar 20 2019 13:23:57 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<下單失敗> 2019/03/20 13:23:57 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。,<下單失敗> 2019/03/20 13:23:57 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。
169998e5b0e85f90,Wed Mar 20 2019 13:23:56 GMT+0800 (Taiwan Standard Time),Wed Mar 20 2019 13:23:54 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<下單失敗> 2019/03/20 13:23:54 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。,<下單失敗> 2019/03/20 13:23:54 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。
169998e389b206a2,Wed Mar 20 2019 13:23:47 GMT+0800 (Taiwan Standard Time),Wed Mar 20 2019 13:23:45 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,交易所_A 開始自動轉倉 2019/03/20 13:23:45 交易所_A-小型台指2口 開始自動轉倉至2019/04。,交易所_A 開始自動轉倉 2019/03/20 13:23:45 交易所_A-小型台指2口 開始自動轉倉至2019/04。
16998eab72f8c0a8,Wed Mar 20 2019 10:25:11 GMT+0800 (Taiwan Standard Time),Wed Mar 20 2019 10:25:04 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10509,add_long,1,5,6,normal,,"2019/03/20 10:25:04 ""10509"" 加碼多單目前倉位：+6 之前倉位：5 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
16998d3c9e6bb9b0,Wed Mar 20 2019 10:00:08 GMT+0800 (Taiwan Standard Time),Wed Mar 20 2019 10:00:01 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10504,reduce_long,-1,6,5,normal,,"2019/03/20 10:00:01 ""10504"" 減碼多單目前倉位：+5 之前倉位：6 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
16998a04c8e7d661,Wed Mar 20 2019 09:03:54 GMT+0800 (Taiwan Standard Time),Wed Mar 20 2019 09:03:46 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10521,add_long,1,5,6,normal,,"2019/03/20 09:03:46 ""10521"" 加碼多單目前倉位：+6 之前倉位：5 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1698e893da5b1f2e,Mon Mar 18 2019 10:02:31 GMT+0800 (Taiwan Standard Time),Mon Mar 18 2019 10:02:28 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2019/03/18 10:02:28 策略_TCA 策略價格，超過 10 分鐘未跳動，請儘快處理。,<發生錯誤> 2019/03/18 10:02:28 策略_TCA 策略價格，超過 10 分鐘未跳動，請儘快處理。
1696a58372d7eeea,Mon Mar 11 2019 09:22:38 GMT+0800 (Taiwan Standard Time),Mon Mar 11 2019 09:22:30 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10205,add_long,1,4,5,normal,,"2019/03/11 09:22:30 ""10205"" 加碼多單目前倉位：+5 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1696a40e7774b917,Mon Mar 11 2019 08:57:10 GMT+0800 (Taiwan Standard Time),Mon Mar 11 2019 08:57:02 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10176,reduce_long,-1,5,4,normal,,"2019/03/11 08:57:02 ""10176"" 減碼多單目前倉位：+4 之前倉位：5 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1695b29cfb7a0679,Fri Mar 08 2019 10:37:39 GMT+0800 (Taiwan Standard Time),Fri Mar 08 2019 10:37:30 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10203,add_long,1,4,5,normal,,"2019/03/08 10:37:30 ""10203"" 加碼多單目前倉位：+5 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1695aeec00db3ced,Fri Mar 08 2019 09:33:09 GMT+0800 (Taiwan Standard Time),Fri Mar 08 2019 09:32:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10177,reduce_long,-1,5,4,normal,,"2019/03/08 09:32:59 ""10177"" 減碼多單目前倉位：+4 之前倉位：5 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1690e4f8b0ecce33,Thu Feb 21 2019 12:28:07 GMT+0800 (Taiwan Standard Time),,,,,,0,0,0,normal,,"阿政：多策略整合之比例式部位實作 多策略整合之比例式部位實作 Posted: 20 Feb 2019 06:30 PM PST 前文：多策略部位整合（http://www.yctseng.net/2018/12/blog-post.html）的文末說到改造成比例式下單是很容易的，這篇我們就來實作一下吧。 由於我們不會直接連結到下單命令的執行，稱為比例式""下單""不大適當，所以文章"
1690d83653f2fd57,Thu Feb 21 2019 08:45:07 GMT+0800 (Taiwan Standard Time),Thu Feb 21 2019 08:44:58 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10255,,5,0,5,normal,,"2019/02/21 08:44:58 ""10255"" 多單進場目前倉位：+5 之前倉位：0 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1690d802b78a2728,Thu Feb 21 2019 08:41:35 GMT+0800 (Taiwan Standard Time),Thu Feb 21 2019 08:41:30 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,normal,,<警告/提醒> 2019/02/21 08:41:30 策略_TCA 策略倉位已由5自動同步為文字檔內倉位0 請檢查下單機實際倉位是否需進行同步!
1690d80288c445f6,Thu Feb 21 2019 08:41:35 GMT+0800 (Taiwan Standard Time),Thu Feb 21 2019 08:41:30 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,normal,,<警告/提醒> 2019/02/21 08:41:30 模擬_TEST 策略倉位已由5自動同步為文字檔內倉位0 請檢查下單機實際倉位是否需進行同步!
169095c682e521a5,Wed Feb 20 2019 13:24:04 GMT+0800 (Taiwan Standard Time),Wed Feb 20 2019 13:23:59 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<下單失敗> 2019/02/20 13:23:59 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。,<下單失敗> 2019/02/20 13:23:59 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。
169095c5b82db51b,Wed Feb 20 2019 13:24:00 GMT+0800 (Taiwan Standard Time),Wed Feb 20 2019 13:23:56 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<下單失敗> 2019/02/20 13:23:56 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。,<下單失敗> 2019/02/20 13:23:56 交易所_AII API 下單發生錯誤，本次下單已取消，請由手動補單。
169095c39f6dbe1f,Wed Feb 20 2019 13:23:51 GMT+0800 (Taiwan Standard Time),Wed Feb 20 2019 13:23:47 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,交易所_A 開始自動轉倉 2019/02/20 13:23:47 交易所_A-小型台指2口 開始自動轉倉至2019/03。,交易所_A 開始自動轉倉 2019/02/20 13:23:47 交易所_A-小型台指2口 開始自動轉倉至2019/03。
16908730adb3e52a,Wed Feb 20 2019 09:09:09 GMT+0800 (Taiwan Standard Time),Wed Feb 20 2019 09:08:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,10209,add_long,1,4,5,normal,,"2019/02/20 09:08:59 ""10209"" 加碼多單目前倉位：+5 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
169033664fe19d8c,Tue Feb 19 2019 08:44:49 GMT+0800 (Taiwan Standard Time),Tue Feb 19 2019 08:44:45 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 ID_MASKED 2019/02/19 08:44:45 9999不可刪改單期間，退回刪改單"
16903361c2d09ed4,Tue Feb 19 2019 08:44:30 GMT+0800 (Taiwan Standard Time),Tue Feb 19 2019 08:44:26 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 ID_MASKED 2019/02/19 08:44:26 9999不可刪改單期間，退回刪改單"
1690335e510a702f,Tue Feb 19 2019 08:44:16 GMT+0800 (Taiwan Standard Time),Tue Feb 19 2019 08:44:11 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 ID_MASKED 2019/02/19 08:44:11 9999不可刪改單期間，退回刪改單"
1690335be655c112,Tue Feb 19 2019 08:44:05 GMT+0800 (Taiwan Standard Time),Tue Feb 19 2019 08:44:00 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 ID_MASKED 2019/02/19 08:44:00 9999不可刪改單期間，退回刪改單"
16892010c097d961,Mon Jan 28 2019 09:09:27 GMT+0800 (Taiwan Standard Time),Mon Jan 28 2019 09:09:21 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,<發生錯誤> 2019/01/28 09:09:21 策略_TCA 策略價格，超過 10 分鐘未跳動，請儘快處理。,<發生錯誤> 2019/01/28 09:09:21 策略_TCA 策略價格，超過 10 分鐘未跳動，請儘快處理。
1688282b7516ee0a,Fri Jan 25 2019 08:57:10 GMT+0800 (Taiwan Standard Time),Fri Jan 25 2019 08:56:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9938,add_long,1,3,4,normal,,"2019/01/25 08:56:59 ""9938"" 加碼多單目前倉位：+4 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1687304a45f32924,Tue Jan 22 2019 08:45:09 GMT+0800 (Taiwan Standard Time),Tue Jan 22 2019 08:44:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9841,reduce_long,-1,4,3,normal,,"2019/01/22 08:44:59 ""9841"" 減碼多單目前倉位：+3 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1686e11c10a3bff8,Mon Jan 21 2019 09:41:22 GMT+0800 (Taiwan Standard Time),Mon Jan 21 2019 09:41:14 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9898,add_long,1,3,4,normal,,"2019/01/21 09:41:14 ""9898"" 加碼多單目前倉位：+4 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1686e009416d590f,Mon Jan 21 2019 09:22:37 GMT+0800 (Taiwan Standard Time),Mon Jan 21 2019 09:22:29 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9861,reduce_long,-1,4,3,normal,,"2019/01/21 09:22:29 ""9861"" 減碼多單目前倉位：+3 之前倉位：4 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1686df52dbfa7395,Mon Jan 21 2019 09:10:09 GMT+0800 (Taiwan Standard Time),Mon Jan 21 2019 09:09:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9878,add_long,1,3,4,normal,,"2019/01/21 09:09:59 ""9878"" 加碼多單目前倉位：+4 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1685ea82fe4c486c,Fri Jan 18 2019 09:51:45 GMT+0800 (Taiwan Standard Time),Fri Jan 18 2019 09:51:41 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 ID_MASKED 2019/01/18 09:51:41 3296後檯:原幣保證金不足，不足33658.00元"
1685e6aff8486fd8,Fri Jan 18 2019 08:44:55 GMT+0800 (Taiwan Standard Time),Fri Jan 18 2019 08:44:50 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 ID_MASKED 2019/01/18 08:44:50 3296後檯:原幣保證金不足，不足33658.00元"
1685944e52d92cb2,Thu Jan 17 2019 08:45:12 GMT+0800 (Taiwan Standard Time),Thu Jan 17 2019 08:45:00 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9778,,3,0,3,normal,,"2019/01/17 08:45:00 ""9778"" 多單進場目前倉位：+3 之前倉位：0 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1685942dbd4be66c,Thu Jan 17 2019 08:42:58 GMT+0800 (Taiwan Standard Time),Thu Jan 17 2019 08:42:48 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,normal,,<警告/提醒> 2019/01/17 08:42:48 模擬_TEST 策略倉位已由3自動同步為文字檔內倉位0 請檢查下單機實際倉位是否需進行同步!
1685942db462bdbc,Thu Jan 17 2019 08:42:58 GMT+0800 (Taiwan Standard Time),Thu Jan 17 2019 08:42:48 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,normal,,<警告/提醒> 2019/01/17 08:42:48 策略_TCA 策略倉位已由3自動同步為文字檔內倉位0 請檢查下單機實際倉位是否需進行同步!
168551dd1da8d8c5,Wed Jan 16 2019 13:24:03 GMT+0800 (Taiwan Standard Time),Wed Jan 16 2019 13:23:58 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 6523704 2019/01/16 13:23:58 Unknow Code:5062"
168551dc3cdbea53,Wed Jan 16 2019 13:23:59 GMT+0800 (Taiwan Standard Time),Wed Jan 16 2019 13:23:55 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 6523704 2019/01/16 13:23:55 Unknow Code:5062"
168551da0ac54fe7,Wed Jan 16 2019 13:23:50 GMT+0800 (Taiwan Standard Time),Wed Jan 16 2019 13:23:45 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,error,交易所_A 開始自動轉倉 2019/01/16 13:23:45 交易所_A-小型台指2口 開始自動轉倉至2019/02。,交易所_A 開始自動轉倉 2019/01/16 13:23:45 交易所_A-小型台指2口 開始自動轉倉至2019/02。
168301cf6be313b4,Wed Jan 09 2019 08:57:10 GMT+0800 (Taiwan Standard Time),Wed Jan 09 2019 08:57:01 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9626,add_long,1,2,3,normal,,"2019/01/09 08:57:01 ""9626"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1683011f87f4a286,Wed Jan 09 2019 08:45:09 GMT+0800 (Taiwan Standard Time),Wed Jan 09 2019 08:44:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9610,reduce_long,-1,3,2,normal,,"2019/01/09 08:44:59 ""9610"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1682bd07a2e44dba,Tue Jan 08 2019 12:55:08 GMT+0800 (Taiwan Standard Time),Tue Jan 08 2019 12:54:58 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9568,add_long,1,2,3,normal,,"2019/01/08 12:54:58 ""9568"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1682b646fbb81d13,Tue Jan 08 2019 10:57:08 GMT+0800 (Taiwan Standard Time),Tue Jan 08 2019 10:56:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9564,reduce_long,-1,3,2,normal,,"2019/01/08 10:56:59 ""9564"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1682b63c18b7b6d4,Tue Jan 08 2019 10:56:23 GMT+0800 (Taiwan Standard Time),Tue Jan 08 2019 10:56:13 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9565,add_long,1,2,3,normal,,"2019/01/08 10:56:13 ""9565"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1682b0ded3dad79f,Tue Jan 08 2019 09:22:38 GMT+0800 (Taiwan Standard Time),Tue Jan 08 2019 09:22:29 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9552,reduce_long,-1,3,2,normal,,"2019/01/08 09:22:29 ""9552"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1682af6923c5dfe2,Tue Jan 08 2019 08:57:07 GMT+0800 (Taiwan Standard Time),Tue Jan 08 2019 08:56:58 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9605,add_long,1,2,3,normal,,"2019/01/08 08:56:58 ""9605"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1682aeb9b7a1ce75,Tue Jan 08 2019 08:45:08 GMT+0800 (Taiwan Standard Time),Tue Jan 08 2019 08:44:59 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9598,reduce_long,-1,3,2,normal,,"2019/01/08 08:44:59 ""9598"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
16826800482dc8c8,Mon Jan 07 2019 12:09:08 GMT+0800 (Taiwan Standard Time),Mon Jan 07 2019 12:08:58 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9568,add_long,1,2,3,normal,,"2019/01/07 12:08:58 ""9568"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
168263e12d6684fa,Mon Jan 07 2019 10:57:08 GMT+0800 (Taiwan Standard Time),Mon Jan 07 2019 10:56:57 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9569,reduce_long,-1,3,2,normal,,"2019/01/07 10:56:57 ""9569"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
168263d6cb0fc26f,Mon Jan 07 2019 10:56:24 GMT+0800 (Taiwan Standard Time),Mon Jan 07 2019 10:56:13 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9567,add_long,1,2,3,normal,,"2019/01/07 10:56:13 ""9567"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1680c8943ac96d26,Wed Jan 02 2019 11:09:07 GMT+0800 (Taiwan Standard Time),Wed Jan 02 2019 11:09:02 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9527,reduce_long,-1,3,2,normal,,"2019/01/02 11:09:02 ""9527"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1680c7d99dba0761,Wed Jan 02 2019 10:56:22 GMT+0800 (Taiwan Standard Time),Wed Jan 02 2019 10:56:17 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9573,add_long,1,2,3,normal,,"2019/01/02 10:56:17 ""9573"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1680c6c7c447ca33,Wed Jan 02 2019 10:37:41 GMT+0800 (Taiwan Standard Time),Wed Jan 02 2019 10:37:34 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9559,reduce_long,-1,3,2,normal,,"2019/01/02 10:37:34 ""9559"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
1680c0605eff168a,Wed Jan 02 2019 08:45:46 GMT+0800 (Taiwan Standard Time),Wed Jan 02 2019 08:45:44 GMT+0800 (Taiwan Standard Time),,交易所_A,,,0,0,0,normal,,"交易所_AII 下單失敗,帳號 ID_MASKED 2019/01/02 08:45:44 3309後檯:留倉口數不足!不可下平倉單"
167ed363817d4b1b,Thu Dec 27 2018 09:10:11 GMT+0800 (Taiwan Standard Time),Thu Dec 27 2018 09:09:58 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9589,add_long,1,2,3,normal,,"2018/12/27 09:09:58 ""9589"" 加碼多單目前倉位：+3 之前倉位：2 交易所_A(小型台指) 倍數：1, 本次下單：0 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
167e2e3bf72ab83d,Tue Dec 25 2018 09:03:54 GMT+0800 (Taiwan Standard Time),Tue Dec 25 2018 09:03:43 GMT+0800 (Taiwan Standard Time),策略_TCA,交易所_A,9446,reduce_long,-1,3,2,normal,,"2018/12/25 09:03:43 ""9446"" 減碼多單目前倉位：+2 之前倉位：3 交易所_A(小型台指) 倍數：1, 本次下單：-3 , 帳戶實際倉位：2 , 總倉位：2 策略_TCA"
167ce72203b2c6d3,Fri Dec 21 2018 09:47:23 GMT+0800 (Taiwan Standard Time),Fri Dec 21 2018 09:47:18 GMT+0800 (Taiwan Standard Time),,,,,0,0,0,normal,,<警告/提醒> 2018/12/21 09:47:18 模擬_TEST 策略倉位已由0自動同步為文字檔內倉位3 請檢查下單機實際倉位是否需進行同步!
